Date,State/UnionTerritory,Confirmed
9/5/20,Karnataka,379486
9/5/20,Kerala,82104
9/5/20,Ladakh,2935
9/5/20,Madhya Pradesh,70244
9/5/20,Maharashtra,863062
9/5/20,Manipur,6699
9/5/20,Meghalaya,2734
9/5/20,Mizoram,1046
9/5/20,Nagaland,4107
9/5/20,Odisha,116678
9/5/20,Puducherry,16164
9/5/20,Punjab,60013
9/5/20,Rajasthan,87797
9/5/20,Sikkim,1843
9/5/20,Tamil Nadu,451827
9/5/20,Telangana,138395
9/5/20,Tripura,14507
9/5/20,Uttarakhand,23011
9/5/20,Uttar Pradesh,253175
9/5/20,West Bengal,174659
9/6/20,Andaman and Nicobar Islands,3292
9/6/20,Andhra Pradesh,487331
9/6/20,Arunachal Pradesh,4914
9/6/20,Assam,123922
9/6/20,Bihar,145832
9/6/20,Chandigarh,5502
9/6/20,Chhattisgarh,43163
9/6/20,Dadra and Nagar Haveli and Daman and Diu,2537
9/6/20,Delhi,188193
9/6/20,Goa,20455
9/6/20,Gujarat,102844
9/6/20,Haryana,74272
9/6/20,Himachal Pradesh,7018
9/6/20,Jammu and Kashmir,42241
9/6/20,Jharkhand,49797
9/6/20,Karnataka,389232
9/6/20,Kerala,84759
9/6/20,Ladakh,2996
9/6/20,Madhya Pradesh,71880
9/6/20,Maharashtra,883862
9/6/20,Manipur,6883
9/6/20,Meghalaya,2916
9/6/20,Mizoram,1062
9/6/20,Nagaland,4128
9/6/20,Odisha,120221
9/6/20,Puducherry,16566
9/6/20,Punjab,61527
9/6/20,Rajasthan,89363
9/6/20,Sikkim,1901
9/6/20,Tamil Nadu,457697
9/6/20,Telangana,140969
9/6/20,Tripura,15109
9/6/20,Uttarakhand,23961
9/6/20,Uttar Pradesh,259765
9/6/20,West Bengal,177701
9/7/20,Andaman and Nicobar Islands,3332
9/7/20,Andhra Pradesh,498125
9/7/20,Arunachal Pradesh,5000
9/7/20,Assam,125459
9/7/20,Bihar,147661
9/7/20,Chandigarh,5763
9/7/20,Chhattisgarh,45263
9/7/20,Dadra and Nagar Haveli and Daman and Diu,2575
9/7/20,Delhi,191449
9/7/20,Goa,20829
9/7/20,Gujarat,104179
9/7/20,Haryana,76549
9/7/20,Himachal Pradesh,7415
9/7/20,Jammu and Kashmir,43557
9/7/20,Jharkhand,51063
9/7/20,Karnataka,398551
9/7/20,Kerala,87841
9/7/20,Ladakh,3036
9/7/20,Madhya Pradesh,73574
9/7/20,Maharashtra,907212
9/7/20,Manipur,7022
9/7/20,Meghalaya,3005
9/7/20,Mizoram,1114
9/7/20,Nagaland,4178
9/7/20,Odisha,124031
9/7/20,Puducherry,17032
9/7/20,Punjab,63473
9/7/20,Rajasthan,90956
9/7/20,Sikkim,1910
9/7/20,Tamil Nadu,463480
9/7/20,Telangana,142771
9/7/20,Tripura,15508
9/7/20,Uttarakhand,24629
9/7/20,Uttar Pradesh,266283
9/7/20,West Bengal,180788
9/8/20,Andaman and Nicobar Islands,3359
9/8/20,Andhra Pradesh,506493
9/8/20,Arunachal Pradesh,5180
9/8/20,Assam,128244
9/8/20,Bihar,149027
9/8/20,Chandigarh,5995
9/8/20,Chhattisgarh,47280
9/8/20,Dadra and Nagar Haveli and Daman and Diu,2590
9/8/20,Delhi,193526
9/8/20,Goa,21173
9/8/20,Gujarat,105509
9/8/20,Haryana,78773
9/8/20,Himachal Pradesh,7660
9/8/20,Jammu and Kashmir,44570
9/8/20,Jharkhand,52620
9/8/20,Karnataka,404324
9/8/20,Kerala,89489
9/8/20,Ladakh,3064
9/8/20,Madhya Pradesh,75459
9/8/20,Maharashtra,923641
9/8/20,Manipur,7106
9/8/20,Meghalaya,3034
9/8/20,Mizoram,1114
9/8/20,Nagaland,4220
9/8/20,Odisha,127892
9/8/20,Puducherry,17316
9/8/20,Punjab,65583
9/8/20,Rajasthan,92536
9/8/20,Sikkim,1939
9/8/20,Tamil Nadu,469256
9/8/20,Telangana,145163
9/8/20,Tripura,16135
9/8/20,Uttarakhand,25436
9/8/20,Uttar Pradesh,271851
9/8/20,West Bengal,183865
9/9/20,Andaman and Nicobar Islands,3392
9/9/20,Andhra Pradesh,517094
9/9/20,Arunachal Pradesh,5402
9/9/20,Assam,130823
9/9/20,Bihar,150502
9/9/20,Chandigarh,6372
9/9/20,Chhattisgarh,50114
9/9/20,Dadra and Nagar Haveli and Daman and Diu,2617
9/9/20,Delhi,197135
9/9/20,Goa,21630
9/9/20,Gujarat,106804
9/9/20,Haryana,81059
9/9/20,Himachal Pradesh,7831
9/9/20,Jammu and Kashmir,45925
9/9/20,Jharkhand,55296
9/9/20,Karnataka,412190
9/9/20,Kerala,92515
9/9/20,Ladakh,3102
9/9/20,Madhya Pradesh,77323
9/9/20,Maharashtra,943772
9/9/20,Manipur,7202
9/9/20,Meghalaya,3076
9/9/20,Mizoram,1123
9/9/20,Nagaland,4245
9/9/20,Odisha,131382
9/9/20,Puducherry,17749
9/9/20,Punjab,67547
9/9/20,Rajasthan,94126
9/9/20,Sikkim,1958
9/9/20,Tamil Nadu,474940
9/9/20,Telangana,147642
9/9/20,Tripura,16717
9/9/20,Uttarakhand,26094
9/9/20,Uttar Pradesh,278473
9/9/20,West Bengal,186956
9/10/20,Andaman and Nicobar Islands,3426
9/10/20,Andhra Pradesh,527512
9/10/20,Arunachal Pradesh,5545
9/10/20,Assam,133066
9/10/20,Bihar,152192
9/10/20,Chandigarh,6704
9/10/20,Chhattisgarh,52932
9/10/20,Dadra and Nagar Haveli and Daman and Diu,2643
9/10/20,Delhi,201174
9/10/20,Goa,22251
9/10/20,Gujarat,108133
9/10/20,Haryana,83353
9/10/20,Himachal Pradesh,8147
9/10/20,Jammu and Kashmir,47542
9/10/20,Jharkhand,56897
9/10/20,Karnataka,421730
9/10/20,Kerala,95917
9/10/20,Ladakh,3142
9/10/20,Madhya Pradesh,79192
9/10/20,Maharashtra,967349
9/10/20,Manipur,7362
9/10/20,Meghalaya,3197
9/10/20,Mizoram,1192
9/10/20,Nagaland,4375
9/10/20,Odisha,135130
9/10/20,Puducherry,18084
9/10/20,Punjab,69684
9/10/20,Rajasthan,95736
9/10/20,Sikkim,1989
9/10/20,Tamil Nadu,480524
9/10/20,Telangana,150176
9/10/20,Tripura,17252
9/10/20,Uttarakhand,27211
9/10/20,Uttar Pradesh,285041
9/10/20,West Bengal,190063
9/11/20,Andaman and Nicobar Islands,3465
9/11/20,Andhra Pradesh,537687
9/11/20,Arunachal Pradesh,5672
9/11/20,Assam,135805
9/11/20,Bihar,153568
9/11/20,Chandigarh,6987
9/11/20,Chhattisgarh,55680
9/11/20,Dadra and Nagar Haveli and Daman and Diu,2671
9/11/20,Delhi,205482
9/11/20,Goa,22890
9/11/20,Gujarat,109465
9/11/20,Haryana,85944
9/11/20,Himachal Pradesh,8466
9/11/20,Jammu and Kashmir,49134
9/11/20,Jharkhand,58079
9/11/20,Karnataka,430947
9/11/20,Kerala,99266
9/11/20,Ladakh,3177
9/11/20,Madhya Pradesh,81379
9/11/20,Maharashtra,990795
9/11/20,Manipur,7470
9/11/20,Meghalaya,3296
9/11/20,Mizoram,1333
9/11/20,Nagaland,4636
9/11/20,Odisha,139121
9/11/20,Puducherry,18536
9/11/20,Punjab,72143
9/11/20,Rajasthan,97376
9/11/20,Sikkim,2009
9/11/20,Tamil Nadu,486052
9/11/20,Telangana,152602
9/11/20,Tripura,17811
9/11/20,Uttarakhand,28266
9/11/20,Uttar Pradesh,292029
9/11/20,West Bengal,193175
9/12/20,Andaman and Nicobar Islands,3494
9/12/20,Andhra Pradesh,547686
9/12/20,Arunachal Pradesh,5825
9/12/20,Assam,138339
9/12/20,Bihar,155445
9/12/20,Chandigarh,7292
9/12/20,Chhattisgarh,58643
9/12/20,Dadra and Nagar Haveli and Daman and Diu,2695
9/12/20,Delhi,209748
9/12/20,Goa,23445
9/12/20,Gujarat,110809
9/12/20,Haryana,88332
9/12/20,Himachal Pradesh,8784
9/12/20,Jammu and Kashmir,50712
9/12/20,Jharkhand,59040
9/12/20,Karnataka,440411
9/12/20,Kerala,102254
9/12/20,Ladakh,3228
9/12/20,Madhya Pradesh,83619
9/12/20,Maharashtra,1015681
9/12/20,Manipur,7579
9/12/20,Meghalaya,3447
9/12/20,Mizoram,1379
9/12/20,Nagaland,4946
9/12/20,Odisha,143117
9/12/20,Puducherry,19026
9/12/20,Punjab,74616
9/12/20,Rajasthan,99036
9/12/20,Sikkim,2026
9/12/20,Tamil Nadu,491571
9/12/20,Telangana,154880
9/12/20,Tripura,18281
9/12/20,Uttarakhand,29221
9/12/20,Uttar Pradesh,299045
9/12/20,West Bengal,196332
9/13/20,Andaman and Nicobar Islands,3521
9/13/20,Andhra Pradesh,557587
9/13/20,Arunachal Pradesh,5975
9/13/20,Assam,140471
9/13/20,Bihar,156703
9/13/20,Chandigarh,7542
9/13/20,Chhattisgarh,61763
9/13/20,Dadra and Nagar Haveli and Daman and Diu,2725
9/13/20,Delhi,214069
9/13/20,Goa,24185
9/13/20,Gujarat,112174
9/13/20,Haryana,91115
9/13/20,Himachal Pradesh,9229
9/13/20,Jammu and Kashmir,52410
9/13/20,Jharkhand,60460
9/13/20,Karnataka,449551
9/13/20,Kerala,105139
9/13/20,Ladakh,3294
9/13/20,Madhya Pradesh,85966
9/13/20,Maharashtra,1037765
9/13/20,Manipur,7731
9/13/20,Meghalaya,3615
9/13/20,Mizoram,1414
9/13/20,Nagaland,5064
9/13/20,Odisha,146894
9/13/20,Puducherry,19445
9/13/20,Punjab,77057
9/13/20,Rajasthan,100705
9/13/20,Sikkim,2055
9/13/20,Tamil Nadu,497066
9/13/20,Telangana,157096
9/13/20,Tripura,18910
9/13/20,Uttarakhand,30336
9/13/20,Uttar Pradesh,305831
9/13/20,West Bengal,199493
9/14/20,Andaman and Nicobar Islands,3546
9/14/20,Andhra Pradesh,567123
9/14/20,Arunachal Pradesh,6121
9/14/20,Assam,141763
9/14/20,Bihar,158285
9/14/20,Chandigarh,7991
9/14/20,Chhattisgarh,63991
9/14/20,Dadra and Nagar Haveli and Daman and Diu,2745
9/14/20,Delhi,218304
9/14/20,Goa,24592
9/14/20,Gujarat,113500
9/14/20,Haryana,93641
9/14/20,Himachal Pradesh,9555
9/14/20,Jammu and Kashmir,54096
9/14/20,Jharkhand,61474
9/14/20,Karnataka,459445
9/14/20,Kerala,108278
9/14/20,Ladakh,3345
9/14/20,Madhya Pradesh,88247
9/14/20,Maharashtra,1060308
9/14/20,Manipur,7875
9/14/20,Meghalaya,3724
9/14/20,Mizoram,1428
9/14/20,Nagaland,5083
9/14/20,Odisha,150807
9/14/20,Puducherry,19833
9/14/20,Punjab,79679
9/14/20,Rajasthan,102408
9/14/20,Sikkim,2086
9/14/20,Tamil Nadu,502759
9/14/20,Telangana,158513
9/14/20,Tripura,19165
9/14/20,Uttarakhand,31973
9/14/20,Uttar Pradesh,312036
9/14/20,West Bengal,202708
9/15/20,Andaman and Nicobar Islands,3557
9/15/20,Andhra Pradesh,575079
9/15/20,Arunachal Pradesh,6298
9/15/20,Assam,144166
9/15/20,Bihar,160366
9/15/20,Chandigarh,8245
9/15/20,Chhattisgarh,67327
9/15/20,Dadra and Nagar Haveli and Daman and Diu,2763
9/15/20,Delhi,221533
9/15/20,Goa,24898
9/15/20,Gujarat,114834
9/15/20,Haryana,96129
9/15/20,Himachal Pradesh,9923
9/15/20,Jammu and Kashmir,55325
9/15/20,Jharkhand,62737
9/15/20,Karnataka,467689
9/15/20,Kerala,110818
9/15/20,Ladakh,3419
9/15/20,Madhya Pradesh,90730
9/15/20,Maharashtra,1077374
9/15/20,Manipur,7971
9/15/20,Meghalaya,3864
9/15/20,Mizoram,1468
9/15/20,Nagaland,5214
9/15/20,Odisha,155005
9/15/20,Puducherry,20226
9/15/20,Punjab,82113
9/15/20,Rajasthan,104138
9/15/20,Sikkim,2119
9/15/20,Tamil Nadu,508511
9/15/20,Telangana,160571
9/15/20,Tripura,19696
9/15/20,Uttarakhand,33016
9/15/20,Uttar Pradesh,317195
9/15/20,West Bengal,205919
9/16/20,Andaman and Nicobar Islands,3574
9/16/20,Andhra Pradesh,583925
9/16/20,Arunachal Pradesh,6466
9/16/20,Assam,146575
9/16/20,Bihar,160871
9/16/20,Chandigarh,8592
9/16/20,Chhattisgarh,70777
9/16/20,Dadra and Nagar Haveli and Daman and Diu,2783
9/16/20,Delhi,225796
9/16/20,Goa,25511
9/16/20,Gujarat,116183
9/16/20,Haryana,98622
9/16/20,Himachal Pradesh,10335
9/16/20,Jammu and Kashmir,56654
9/16/20,Jharkhand,64439
9/16/20,Karnataka,475265
9/16/20,Kerala,114033
9/16/20,Ladakh,3499
9/16/20,Madhya Pradesh,93053
9/16/20,Maharashtra,1097856
9/16/20,Manipur,8210
9/16/20,Meghalaya,4036
9/16/20,Mizoram,1480
9/16/20,Nagaland,5229
9/16/20,Odisha,158650
9/16/20,Puducherry,20601
9/16/20,Punjab,84482
9/16/20,Rajasthan,105898
9/16/20,Sikkim,2173
9/16/20,Tamil Nadu,514208
9/16/20,Telangana,162844
9/16/20,Tripura,20150
9/16/20,Uttarakhand,34407
9/16/20,Uttar Pradesh,324036
9/16/20,West Bengal,209146
9/17/20,Andaman and Nicobar Islands,3593
9/17/20,Andhra Pradesh,592760
9/17/20,Arunachal Pradesh,6692
9/17/20,Assam,148969
9/17/20,Bihar,162463
9/17/20,Chandigarh,8958
9/17/20,Chhattisgarh,73966
9/17/20,Dadra and Nagar Haveli and Daman and Diu,2810
9/17/20,Delhi,230269
9/17/20,Goa,26139
9/17/20,Gujarat,117547
9/17/20,Haryana,101316
9/17/20,Himachal Pradesh,10795
9/17/20,Jammu and Kashmir,58244
9/17/20,Jharkhand,66074
9/17/20,Karnataka,484990
9/17/20,Kerala,117863
9/17/20,Ladakh,3535
9/17/20,Madhya Pradesh,95515
9/17/20,Maharashtra,1121221
9/17/20,Manipur,8320
9/17/20,Meghalaya,4195
9/17/20,Mizoram,1506
9/17/20,Nagaland,5263
9/17/20,Odisha,162920
9/17/20,Puducherry,21111
9/17/20,Punjab,87184
9/17/20,Rajasthan,107680
9/17/20,Sikkim,2221
9/17/20,Tamil Nadu,519860
9/17/20,Telangana,165003
9/17/20,Tripura,20676
9/17/20,Uttarakhand,35947
9/17/20,Uttar Pradesh,330265
9/17/20,West Bengal,212383
9/18/20,Andaman and Nicobar Islands,3604
9/18/20,Andhra Pradesh,601462
9/18/20,Arunachal Pradesh,6851
9/18/20,Assam,150349
9/18/20,Bihar,164051
9/18/20,Chandigarh,9256
9/18/20,Chhattisgarh,77775
9/18/20,Dadra and Nagar Haveli and Daman and Diu,2831
9/18/20,Delhi,234701
9/18/20,Goa,26783
9/18/20,Gujarat,118926
9/18/20,Haryana,103773
9/18/20,Himachal Pradesh,11190
9/18/20,Jammu and Kashmir,59711
9/18/20,Jharkhand,67100
9/18/20,Karnataka,494356
9/18/20,Kerala,122214
9/18/20,Ladakh,3576
9/18/20,Madhya Pradesh,97906
9/18/20,Maharashtra,1145840
9/18/20,Manipur,8430
9/18/20,Meghalaya,4356
9/18/20,Mizoram,1534
9/18/20,Nagaland,5306
9/18/20,Odisha,167161
9/18/20,Puducherry,21428
9/18/20,Punjab,90032
9/18/20,Rajasthan,109473
9/18/20,Sikkim,2274
9/18/20,Tamil Nadu,525420
9/18/20,Telangana,167046
9/18/20,Tripura,20949
9/18/20,Uttarakhand,37139
9/18/20,Uttar Pradesh,336294
9/18/20,West Bengal,215580
9/19/20,Andaman and Nicobar Islands,3631
9/19/20,Andhra Pradesh,609558
9/19/20,Arunachal Pradesh,7005
9/19/20,Assam,152858
9/19/20,Bihar,165218
9/19/20,Chandigarh,9506
9/19/20,Chhattisgarh,81617
9/19/20,Dadra and Nagar Haveli and Daman and Diu,2859
9/19/20,Delhi,238828
9/19/20,Goa,27379
9/19/20,Gujarat,120336
9/19/20,Haryana,106261
9/19/20,Himachal Pradesh,11622
9/19/20,Jammu and Kashmir,61041
9/19/20,Jharkhand,68578
9/19/20,Karnataka,502982
9/19/20,Kerala,126381
9/19/20,Ladakh,3635
9/19/20,Madhya Pradesh,100458
9/19/20,Maharashtra,1167496
9/19/20,Manipur,8607
9/19/20,Meghalaya,4445
9/19/20,Mizoram,1548
9/19/20,Nagaland,5357
9/19/20,Odisha,171341
9/19/20,Puducherry,21913
9/19/20,Punjab,92833
9/19/20,Rajasthan,111290
9/19/20,Sikkim,2303
9/19/20,Tamil Nadu,530908
9/19/20,Telangana,169169
9/19/20,Tripura,21484
9/19/20,Uttarakhand,38007
9/19/20,Uttar Pradesh,342788
9/19/20,West Bengal,218772
9/20/20,Andaman and Nicobar Islands,3644
9/20/20,Andhra Pradesh,617776
9/20/20,Arunachal Pradesh,7250
9/20/20,Assam,155453
9/20/20,Bihar,166788
9/20/20,Chandigarh,9796
9/20/20,Chhattisgarh,84234
9/20/20,Dadra and Nagar Haveli and Daman and Diu,2887
9/20/20,Delhi,242899
9/20/20,Goa,28022
9/20/20,Gujarat,121768
9/20/20,Haryana,108952
9/20/20,Himachal Pradesh,11908
9/20/20,Jammu and Kashmir,62533
9/20/20,Jharkhand,69860
9/20/20,Karnataka,511346
9/20/20,Kerala,131005
9/20/20,Ladakh,3708
9/20/20,Madhya Pradesh,103065
9/20/20,Maharashtra,1188015
9/20/20,Manipur,8724
9/20/20,Meghalaya,4557
9/20/20,Mizoram,1578
9/20/20,Nagaland,5392
9/20/20,Odisha,175550
9/20/20,Puducherry,22456
9/20/20,Punjab,95529
9/20/20,Rajasthan,113124
9/20/20,Sikkim,2423
9/20/20,Tamil Nadu,536477
9/20/20,Telangana,171306
9/20/20,Tripura,22032
9/20/20,Uttarakhand,40085
9/20/20,Uttar Pradesh,348517
9/20/20,West Bengal,221960
9/21/20,Andaman and Nicobar Islands,3651
9/21/20,Andhra Pradesh,625514
9/21/20,Arunachal Pradesh,7385
9/21/20,Assam,156680
9/21/20,Bihar,169024
9/21/20,Chandigarh,10082
9/21/20,Chhattisgarh,86183
9/21/20,Dadra and Nagar Haveli and Daman and Diu,2924
9/21/20,Delhi,246711
9/21/20,Goa,28429
9/21/20,Gujarat,123175
9/21/20,Haryana,111257
9/21/20,Himachal Pradesh,12129
9/21/20,Jammu and Kashmir,63990
9/21/20,Jharkhand,71352
9/21/20,Karnataka,519537
9/21/20,Kerala,135721
9/21/20,Ladakh,3753
9/21/20,Madhya Pradesh,105644
9/21/20,Maharashtra,1208642
9/21/20,Manipur,8894
9/21/20,Meghalaya,4660
9/21/20,Mizoram,1585
9/21/20,Nagaland,5451
9/21/20,Odisha,179880
9/21/20,Puducherry,22926
9/21/20,Punjab,97689
9/21/20,Rajasthan,114989
9/21/20,Sikkim,2472
9/21/20,Tamil Nadu,541993
9/21/20,Telangana,172608
9/21/20,Tripura,22275
9/21/20,Uttarakhand,40963
9/21/20,Uttar Pradesh,354275
9/21/20,West Bengal,225137
9/22/20,Andaman and Nicobar Islands,3673
9/22/20,Andhra Pradesh,631749
9/22/20,Arunachal Pradesh,7595
9/22/20,Assam,159320
9/22/20,Bihar,169651
9/22/20,Chandigarh,10298
9/22/20,Chhattisgarh,88181
9/22/20,Dadra and Nagar Haveli and Daman and Diu,2933
9/22/20,Delhi,249259
9/22/20,Goa,28753
9/22/20,Gujarat,124605
9/22/20,Haryana,113075
9/22/20,Himachal Pradesh,12438
9/22/20,Jammu and Kashmir,65026
9/22/20,Jharkhand,72673
9/22/20,Karnataka,526876
9/22/20,Kerala,138631
9/22/20,Ladakh,3832
9/22/20,Madhya Pradesh,108167
9/22/20,Maharashtra,1224380
9/22/20,Manipur,9010
9/22/20,Meghalaya,4733
9/22/20,Mizoram,1692
9/22/20,Nagaland,5544
9/22/20,Odisha,184122
9/22/20,Puducherry,23191
9/22/20,Punjab,99930
9/22/20,Rajasthan,116881
9/22/20,Sikkim,2528
9/22/20,Tamil Nadu,547337
9/22/20,Telangana,174774
9/22/20,Tripura,22834
9/22/20,Uttarakhand,41777
9/22/20,Uttar Pradesh,358893
9/22/20,West Bengal,228302
9/23/20,Andaman and Nicobar Islands,3691
9/23/20,Andhra Pradesh,639302
9/23/20,Arunachal Pradesh,7844
9/23/20,Assam,161393
9/23/20,Bihar,171255
9/23/20,Chandigarh,10546
9/23/20,Chhattisgarh,90917
9/23/20,Dadra and Nagar Haveli and Daman and Diu,2944
9/23/20,Delhi,253075
9/23/20,Goa,29343
9/23/20,Gujarat,126007
9/23/20,Haryana,114870
9/23/20,Himachal Pradesh,12769
9/23/20,Jammu and Kashmir,66261
9/23/20,Jharkhand,73948
9/23/20,Karnataka,533850
9/23/20,Kerala,142756
9/23/20,Ladakh,3887
9/23/20,Madhya Pradesh,110711
9/23/20,Maharashtra,1242770
9/23/20,Manipur,9280
9/23/20,Meghalaya,4791
9/23/20,Mizoram,1713
9/23/20,Nagaland,5604
9/23/20,Odisha,188311
9/23/20,Puducherry,23684
9/23/20,Punjab,101341
9/23/20,Rajasthan,118793
9/23/20,Sikkim,2594
9/23/20,Tamil Nadu,552674
9/23/20,Telangana,177070
9/23/20,Tripura,23338
9/23/20,Uttarakhand,42651
9/23/20,Uttar Pradesh,364543
9/23/20,West Bengal,231484
9/24/20,Andaman and Nicobar Islands,3712
9/24/20,Andhra Pradesh,646530
9/24/20,Arunachal Pradesh,8133
9/24/20,Assam,163491
9/24/20,Bihar,172854
9/24/20,Chandigarh,10726
9/24/20,Chhattisgarh,93351
9/24/20,Dadra and Nagar Haveli and Daman and Diu,2962
9/24/20,Delhi,256789
9/24/20,Goa,29879
9/24/20,Gujarat,127379
9/24/20,Haryana,116856
9/24/20,Himachal Pradesh,13049
9/24/20,Jammu and Kashmir,67510
9/24/20,Jharkhand,75089
9/24/20,Karnataka,540847
9/24/20,Kerala,148132
9/24/20,Ladakh,3933
9/24/20,Madhya Pradesh,113057
9/24/20,Maharashtra,1263799
9/24/20,Manipur,9376
9/24/20,Meghalaya,4961
9/24/20,Mizoram,1713
9/24/20,Nagaland,5671
9/24/20,Odisha,192548
9/24/20,Puducherry,24227
9/24/20,Punjab,103464
9/24/20,Rajasthan,120739
9/24/20,Sikkim,2628
9/24/20,Tamil Nadu,557999
9/24/20,Telangana,179246
9/24/20,Tripura,23789
9/24/20,Uttarakhand,43720
9/24/20,Uttar Pradesh,369686
9/24/20,West Bengal,234673
9/25/20,Andaman and Nicobar Islands,3744
9/25/20,Andhra Pradesh,654385
9/25/20,Arunachal Pradesh,8416
9/25/20,Assam,165582
9/25/20,Bihar,174071
9/25/20,Chandigarh,10968
9/25/20,Chhattisgarh,95623
9/25/20,Dadra and Nagar Haveli and Daman and Diu,2977
9/25/20,Delhi,260623
9/25/20,Goa,30552
9/25/20,Gujarat,128787
9/25/20,Haryana,118554
9/25/20,Himachal Pradesh,13386
9/25/20,Jammu and Kashmir,68614
9/25/20,Jharkhand,76438
9/25/20,Karnataka,548557
9/25/20,Kerala,154456
9/25/20,Ladakh,3969
9/25/20,Madhya Pradesh,115361
9/25/20,Maharashtra,1282963
9/25/20,Manipur,9537
9/25/20,Meghalaya,5078
9/25/20,Mizoram,1786
9/25/20,Nagaland,5730
9/25/20,Odisha,196888
9/25/20,Puducherry,24895
9/25/20,Punjab,105220
9/25/20,Rajasthan,122720
9/25/20,Sikkim,2692
9/25/20,Tamil Nadu,563691
9/25/20,Telangana,181627
9/25/20,Tripura,24130
9/25/20,Uttarakhand,44404
9/25/20,Uttar Pradesh,374277
9/25/20,West Bengal,237869
9/26/20,Andaman and Nicobar Islands,3759
9/26/20,Andhra Pradesh,661458
9/26/20,Arunachal Pradesh,8671
9/26/20,Assam,167374
9/26/20,Bihar,175525
9/26/20,Chandigarh,11212
9/26/20,Chhattisgarh,98565
9/26/20,Dadra and Nagar Haveli and Daman and Diu,2989
9/26/20,Delhi,264450
9/26/20,Goa,31071
9/26/20,Gujarat,130229
9/26/20,Haryana,120578
9/26/20,Himachal Pradesh,13679
9/26/20,Jammu and Kashmir,69832
9/26/20,Jharkhand,77709
9/26/20,Karnataka,557212
9/26/20,Kerala,160933
9/26/20,Ladakh,4025
9/26/20,Madhya Pradesh,117588
9/26/20,Maharashtra,1300757
9/26/20,Manipur,9791
9/26/20,Meghalaya,5158
9/26/20,Mizoram,1835
9/26/20,Nagaland,5768
9/26/20,Odisha,201096
9/26/20,Puducherry,25489
9/26/20,Punjab,107096
9/26/20,Rajasthan,124730
9/26/20,Sikkim,2785
9/26/20,Tamil Nadu,569370
9/26/20,Telangana,183866
9/26/20,Tripura,24408
9/26/20,Uttarakhand,45332
9/26/20,Uttar Pradesh,378533
9/26/20,West Bengal,241059
9/27/20,Andaman and Nicobar Islands,3774
9/27/20,Andhra Pradesh,668751
9/27/20,Arunachal Pradesh,8869
9/27/20,Assam,169110
9/27/20,Bihar,177072
9/27/20,Chandigarh,11380
9/27/20,Chhattisgarh,102461
9/27/20,Dadra and Nagar Haveli and Daman and Diu,2996
9/27/20,Delhi,267822
9/27/20,Goa,31574
9/27/20,Gujarat,131646
9/27/20,Haryana,122267
9/27/20,Himachal Pradesh,13996
9/27/20,Jammu and Kashmir,71049
9/27/20,Jharkhand,78935
9/27/20,Karnataka,566023
9/27/20,Kerala,167939
9/27/20,Ladakh,4093
9/27/20,Madhya Pradesh,119899
9/27/20,Maharashtra,1321176
9/27/20,Manipur,10051
9/27/20,Meghalaya,5212
9/27/20,Mizoram,1865
9/27/20,Nagaland,5862
9/27/20,Odisha,205452
9/27/20,Puducherry,26032
9/27/20,Punjab,108684
9/27/20,Rajasthan,126775
9/27/20,Sikkim,2833
9/27/20,Tamil Nadu,575017
9/27/20,Telangana,185833
9/27/20,Tripura,24728
9/27/20,Uttarakhand,46281
9/27/20,Uttar Pradesh,382835
9/27/20,West Bengal,244240
9/28/20,Andaman and Nicobar Islands,3794
9/28/20,Andhra Pradesh,675674
9/28/20,Arunachal Pradesh,9004
9/28/20,Assam,169985
9/28/20,Bihar,178702
9/28/20,Chandigarh,11553
9/28/20,Chhattisgarh,104733
9/28/20,Dadra and Nagar Haveli and Daman and Diu,3002
9/28/20,Delhi,271114
9/28/20,Goa,31958
9/28/20,Gujarat,133057
9/28/20,Haryana,123782
9/28/20,Himachal Pradesh,14191
9/28/20,Jammu and Kashmir,72190
9/28/20,Jharkhand,79909
9/28/20,Karnataka,575566
9/28/20,Kerala,175384
9/28/20,Ladakh,4103
9/28/20,Madhya Pradesh,122209
9/28/20,Maharashtra,1339232
9/28/20,Manipur,10299
9/28/20,Meghalaya,5302
9/28/20,Mizoram,1908
9/28/20,Nagaland,5946
9/28/20,Odisha,209374
9/28/20,Puducherry,26400
9/28/20,Punjab,110106
9/28/20,Rajasthan,128859
9/28/20,Sikkim,2871
9/28/20,Tamil Nadu,580808
9/28/20,Telangana,187211
9/28/20,Tripura,24921
9/28/20,Uttarakhand,47045
9/28/20,Uttar Pradesh,387085
9/28/20,West Bengal,247425
9/29/20,Andaman and Nicobar Islands,3803
9/29/20,Andhra Pradesh,681161
9/29/20,Arunachal Pradesh,9332
9/29/20,Assam,173629
9/29/20,Bihar,179832
9/29/20,Chandigarh,11678
9/29/20,Chhattisgarh,108458
9/29/20,Dadra and Nagar Haveli and Daman and Diu,3012
9/29/20,Delhi,273098
9/29/20,Goa,32396
9/29/20,Gujarat,134461
9/29/20,Haryana,125412
9/29/20,Himachal Pradesh,14457
9/29/20,Jammu and Kashmir,73014
9/29/20,Jharkhand,81417
9/29/20,Karnataka,582458
9/29/20,Kerala,179922
9/29/20,Ladakh,4152
9/29/20,Madhya Pradesh,124166
9/29/20,Maharashtra,1351153
9/29/20,Manipur,10477
9/29/20,Meghalaya,5362
9/29/20,Mizoram,1958
9/29/20,Nagaland,5957
9/29/20,Odisha,212609
